,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
project_id,ifi,country,year,doc_type,item_type,label,primary_category,specific_outcome,intended_or_measured,species_tags,evidence_text,citations,needs_review_flag,duplicate_flag,source_pages,source_sections,,,,
P177627,World Bank,Somalia,2022,PAD,objective,"Develop water, agriculture, and environmental services for rural communities in Somalia’s drylands",,,,,"The PDO is to develop water, agriculture, and environmental services for rural communities in Somalia’s drylands.",file:///home/oai/share/2022-11-16_PAD4925_somalia-barwaaqo-somalia-water-for-rural-resilience-project_english.pdf#:~:text=A,PDO%20Level%20Indicators,FALSE,FALSE,file:///home/oai/share/2022-11-16_PAD4925_somalia-barwaaqo-somalia-water-for-rural-resilience-project_english.pdf#:~:text=A,PDO%20Level%20Indicators,Datasheet,,
P177627,World Bank,Somalia,2022,PAD,intervention,Development of multiuse water sources,Rural/Public Infrastructure; Ecosystem Services; Policy & Regulatory; Advisory & Extension,,,unspecified,"Component 1 constructs climate‑resilient multiuse water infrastructure such as sand and subsurface dams, surface storage structures (berkads, hafir dams, balleys) and boreholes; uses solar pumps and gravity‑fed systems; and integrates catchment protection and climate‑resilience measures to provide water for domestic use, farming and livestock. It also provides institutional and capacity development for water service institutions, including water sharing agreements, site selection tools and O&M guidelines, and pilots innovative decision support tools.",file:///home/oai/share/2022-11-16_PAD4925_somalia-barwaaqo-somalia-water-for-rural-resilience-project_english.pdf;file:///home/oai/share/2022-11-16_PAD4925_somalia-barwaaqo-somalia-water-for-rural-resilience-project_english.pdf#:~:text=equivalent%29%2022,infrastructure%20investments%20will%20enhance%20the;file:///home/oai/share/2022-11-16_PAD4925_somalia-barwaaqo-somalia-water-for-rural-resilience-project_english.pdf,FALSE,FALSE,file:///home/oai/share/2022-11-16_PAD4925_somalia-barwaaqo-somalia-water-for-rural-resilience-project_english.pdf;file:///home/oai/share/2022-11-16_PAD4925_somalia-barwaaqo-somalia-water-for-rural-resilience-project_english.pdf#:~:text=equivalent%29%2022,infrastructure%20investments%20will%20enhance%20the;file:///home/oai/share/2022-11-16_PAD4925_somalia-barwaaqo-somalia-water-for-rural-resilience-project_english.pdf,,,
P177627,World Bank,Somalia,2022,PAD,intervention,Sustainable farming production and development,Crop Management & Technology; Advisory & Extension; Behavior Change & Social Programs,,,unspecified,"Subcomponent 2.1 introduces technologies, innovations and management practices (TIMPs) to improve water use efficiency and climate‑smart agriculture, such as micro‑irrigation systems, drought‑tolerant seeds, balanced soil fertility management, integrated pest management, conservation agriculture and solar pumping. It mobilizes farmers into Common Interest Groups and Farmer Producer Organizations with emphasis on female‑led groups, establishes demonstration plots and farmer field schools, and provides micro‑project grants for irrigation development, sustainable land management, vulnerable groups and nutrition mainstreaming.",file:///home/oai/share/2022-11-16_PAD4925_somalia-barwaaqo-somalia-water-for-rural-resilience-project_english.pdf,FALSE,FALSE,file:///home/oai/share/2022-11-16_PAD4925_somalia-barwaaqo-somalia-water-for-rural-resilience-project_english.pdf,,,,,
P177627,World Bank,Somalia,2022,PAD,intervention,Sustainable livestock production and development,Livestock Management & Technologies; Advisory & Extension; Behavior Change & Social Programs,,,cattle; small ruminants; dairy,"Subcomponent 2.2 supports pastoralist communities with improved grazing management, climate‑smart livestock production assets, extension services and female‑targeted training. It trains female extension agents and veterinarians, forms inclusive cooperatives and self‑help groups, establishes pastoralist field schools, and provides micro‑project grants for improved drought‑tolerant breeds, dairy farming, animal finishing, fodder production, animal health and disease control.",file:///home/oai/share/2022-11-16_PAD4925_somalia-barwaaqo-somalia-water-for-rural-resilience-project_english.pdf,FALSE,FALSE,file:///home/oai/share/2022-11-16_PAD4925_somalia-barwaaqo-somalia-water-for-rural-resilience-project_english.pdf,,,,,
P177627,World Bank,Somalia,2022,PAD,intervention,Agricultural and livestock extension ecosystem and digital agriculture,Advisory & Extension; Technology & R&D; Policy & Regulatory; Markets & Finance; Behavior Change & Social Programs,,,unspecified,"Subcomponent 2.3 builds a coherent agriculture and livestock extension ecosystem by combining public, private and community‑led services, linking research to extension, and supporting digital agriculture. It pilots geo‑tagged farmer registration, digital delivery of priority TIMPs, e‑extension services, solar‑powered irrigation systems, access to finance and market information, and targeted support for women and youth as e‑extension providers.",file:///home/oai/share/2022-11-16_PAD4925_somalia-barwaaqo-somalia-water-for-rural-resilience-project_english.pdf,FALSE,FALSE,file:///home/oai/share/2022-11-16_PAD4925_somalia-barwaaqo-somalia-water-for-rural-resilience-project_english.pdf,,,,,
P177627,World Bank,Somalia,2022,PAD,intervention,Environmental catchment services and rangeland restoration,Ecosystem Services; Forestry Management & Technologies,,,unspecified,"Component 3 restores ecosystems and enhances resilience to extreme climate events. It promotes rangeland restoration, sustainable land management, vegetation cover and riverbank protection, invests in water harvesting and soil conservation, and strengthens the capacity of environmental institutions, aiming to increase vegetation cover, improve soil moisture and mitigate drought and flood impacts.",file:///home/oai/share/2022-11-16_PAD4925_somalia-barwaaqo-somalia-water-for-rural-resilience-project_english.pdf,FALSE,FALSE,file:///home/oai/share/2022-11-16_PAD4925_somalia-barwaaqo-somalia-water-for-rural-resilience-project_english.pdf,,,,,
P177627,World Bank,Somalia,2022,PAD,intervention,"Project management, community development and livelihoods planning",Policy & Regulatory; Advisory & Extension; Behavior Change & Social Programs,,,unspecified,"Component 4 integrates project management with community development and livelihood planning, supporting institutional strengthening, participatory planning, capacity development and livelihood strategies to ensure that water, agriculture and environmental services translate into sustainable livelihoods and resilience.",file:///home/oai/share/2022-11-16_PAD4925_somalia-barwaaqo-somalia-water-for-rural-resilience-project_english.pdf#:~:text=of%20Multiuse%20Water%20Sources%3B%20,Development%20and%20Enhancing%20Livelihoods%20Planning,FALSE,FALSE,file:///home/oai/share/2022-11-16_PAD4925_somalia-barwaaqo-somalia-water-for-rural-resilience-project_english.pdf#:~:text=of%20Multiuse%20Water%20Sources%3B%20,Development%20and%20Enhancing%20Livelihoods%20Planning,,,
P177627,World Bank,Somalia,2022,PAD,outcome,,Food Security & Nutrition,Food access,Intended,unspecified,"One PDO‑level indicator measures the number of people provided with access to improved water sources (with the proportion of females), signifying improved access to safe water for households, livestock and irrigation.",file:///home/oai/share/2022-11-16_PAD4925_somalia-barwaaqo-somalia-water-for-rural-resilience-project_english.pdf#:~:text=To%20develop%20water%2C%20agriculture%2C%20and,%E2%80%A2,FALSE,FALSE,file:///home/oai/share/2022-11-16_PAD4925_somalia-barwaaqo-somalia-water-for-rural-resilience-project_english.pdf#:~:text=To%20develop%20water%2C%20agriculture%2C%20and,%E2%80%A2,,,
P177627,World Bank,Somalia,2022,PAD,outcome,,Sustainable Economic Growth,Adoption,Intended,unspecified,"Another PDO indicator counts farmers adopting improved agricultural technology, with a separate count for female farmers, measuring adoption of climate‑smart agricultural practices facilitated by the project.",file:///home/oai/share/2022-11-16_PAD4925_somalia-barwaaqo-somalia-water-for-rural-resilience-project_english.pdf#:~:text=Farmers%20adopting%20improved%20agricultural%20technology,%E2%80%A2,FALSE,FALSE,file:///home/oai/share/2022-11-16_PAD4925_somalia-barwaaqo-somalia-water-for-rural-resilience-project_english.pdf#:~:text=Farmers%20adopting%20improved%20agricultural%20technology,%E2%80%A2,,,
P177627,World Bank,Somalia,2022,PAD,outcome,,Environmental Sustainability,Soil health and land use change,Intended,unspecified,"A PDO‑level indicator tracks the land area under sustainable landscape management practices (hectares), reflecting adoption of sustainable land management and catchment restoration activities.",file:///home/oai/share/2022-11-16_PAD4925_somalia-barwaaqo-somalia-water-for-rural-resilience-project_english.pdf#:~:text=Land%20area%20,18,FALSE,FALSE,file:///home/oai/share/2022-11-16_PAD4925_somalia-barwaaqo-somalia-water-for-rural-resilience-project_english.pdf#:~:text=Land%20area%20,18,,,
P177627,World Bank,Somalia,2022,PAD,outcome,,Inclusivity & Women’s Empowerment,Women’s empowerment,Intended,unspecified,"The project’s implementation strategy and indicators emphasize women’s employment in technical and managerial roles in water and agriculture institutions and participation in Common Interest Groups and field schools, highlighting efforts to increase women’s empowerment and inclusion.",file:///home/oai/share/2022-11-16_PAD4925_somalia-barwaaqo-somalia-water-for-rural-resilience-project_english.pdf#:~:text=in%20the%20%E2%80%98Lessons%20Learned%E2%80%99%20section,participating%20water%20and%20agriculture%20institutions;file:///home/oai/share/2022-11-16_PAD4925_somalia-barwaaqo-somalia-water-for-rural-resilience-project_english.pdf,FALSE,FALSE,file:///home/oai/share/2022-11-16_PAD4925_somalia-barwaaqo-somalia-water-for-rural-resilience-project_english.pdf#:~:text=in%20the%20%E2%80%98Lessons%20Learned%E2%80%99%20section,participating%20water%20and%20agriculture%20institutions;file:///home/oai/share/2022-11-16_PAD4925_somalia-barwaaqo-somalia-water-for-rural-resilience-project_english.pdf,,,
P157997,World Bank,Afghanistan,2016,PID,objective,Promote adoption of improved production practices by target farmers with gradual rollout of farmer-centric agricultural service systems and investment support,,,,,"The original Project Development Objective is to promote adoption of improved production practices by target farmers, with gradual rollout of farmer-centric agricultural services systems and investment support.",file:///home/oai/share/2016-05-12_PIDISDSA16813_appraisal-project-information-document-integrated-safeguards-data-sheet-national-horticulture-and-livestock-project-nhlp_english.pdf#:~:text=C,services%20systems%20and%20investment%20support,FALSE,FALSE,file:///home/oai/share/2016-05-12_PIDISDSA16813_appraisal-project-information-document-integrated-safeguards-data-sheet-national-horticulture-and-livestock-project-nhlp_english.pdf#:~:text=C,services%20systems%20and%20investment%20support,Datasheet,,
P157997,World Bank,Afghanistan,2016,PID,intervention,Improved animal health service delivery,Public Health; Livestock Management & Technologies; Policy & Regulatory,,,multiple,"Subcomponent 2.a of the Animal Production and Health component ensures that the government assumes responsibility for the Sanitary Mandate Contracting Scheme and establishes National Animal Disease Control Programs, starting with brucellosis and expanding to foot‑and‑mouth disease and Peste des Petits Ruminants. It strengthens veterinary services and supports a public‑private partnership for the Afghanistan Vaccine Production Laboratory to increase vaccine production.",file:///home/oai/share/2016-05-12_PIDISDSA16813_appraisal-project-information-document-integrated-safeguards-data-sheet-national-horticulture-and-livestock-project-nhlp_english.pdf#:~:text=Omid%20Bahar%20fruit%20juice%20company,others%20who%20offer%20better%20prices,FALSE,FALSE,file:///home/oai/share/2016-05-12_PIDISDSA16813_appraisal-project-information-document-integrated-safeguards-data-sheet-national-horticulture-and-livestock-project-nhlp_english.pdf#:~:text=Omid%20Bahar%20fruit%20juice%20company,others%20who%20offer%20better%20prices,,,
